#auto generated file!
60.0;118;274;408
66.0;121;273;406
72.0;123;278;399
78.0;126;279;395
84.0;126;287;387
90.0;125;288;387
96.0;122;290;388
102.0;127;293;380
108.0;130;296;374
114.0;131;290;379
120.0;137;292;371
126.0;142;293;365
132.0;143;293;364
138.0;143;292;365
144.0;145;294;361
150.0;149;303;348
156.0;154;302;344
162.0;158;303;339
168.0;160;308;332
174.0;160;307;333
180.0;164;306;330
186.0;164;311;325
192.0;166;309;325
198.0;166;309;325
204.0;166;312;322
210.0;165;308;327
216.0;162;314;324
222.0;163;312;325
228.0;163;314;323
234.0;165;320;315
240.0;165;321;314
246.0;163;326;311
252.0;164;328;308
258.0;165;334;301
264.0;168;332;300
270.0;165;336;299
276.0;165;339;296
282.0;167;336;297
288.0;170;330;300
294.0;173;332;295
