#auto generated file!
60.0;206;351;643
66.0;208;356;636
72.0;212;355;633
78.0;210;359;631
84.0;212;370;618
90.0;216;376;608
96.0;220;382;598
102.0;221;386;593
108.0;223;401;576
114.0;225;402;573
120.0;228;406;566
126.0;230;413;557
132.0;230;414;556
138.0;225;425;550
144.0;230;425;545
150.0;229;424;547
156.0;228;423;549
162.0;227;429;544
168.0;228;430;542
174.0;234;436;530
180.0;240;437;523
186.0;238;445;517
192.0;242;449;509
198.0;246;447;507
204.0;247;453;500
210.0;247;461;492
216.0;253;463;484
222.0;259;461;480
228.0;263;459;478
234.0;264;461;475
240.0;267;460;473
246.0;272;463;465
252.0;275;466;459
258.0;276;472;452
264.0;275;467;458
270.0;274;473;453
276.0;273;474;453
282.0;271;476;453
288.0;274;474;452
294.0;274;475;451
