#auto generated file!
6.0;0.0;0.0;0.0
12.0;0.6785714285714286;0.0;0.0
18.0;4.446428571428571;0.25;0.0
24.0;9.267857142857142;1.25;0.0
30.0;17.553571428571427;1.5;0.0
36.0;27.642857142857142;2.0;0.0
42.0;39.125;3.5;0.0
48.0;49.785714285714285;1.5;0.0
54.0;50.535714285714285;7.0;0.0
60.0;44.17857142857143;2.25;0.0
66.0;34.07142857142857;3.8;0.0
72.0;27.285714285714285;2.25;0.0
78.0;23.357142857142858;5.3;0.0
84.0;22.785714285714285;3.0;0.0
90.0;17.571428571428573;2.0;0.0
96.0;21.892857142857142;1.75;0.0
102.0;30.035714285714285;1.75;0.0
108.0;34.75;2.5;0.0
114.0;42.982142857142854;1.65;0.0
120.0;38.982142857142854;0.9;0.0
126.0;29.625;1.4;0.0
132.0;17.196428571428573;1.9;0.0
138.0;12.0;0.25;0.0
144.0;10.553571428571429;0.25;0.0
150.0;9.482142857142858;0.0;0.0
156.0;11.946428571428571;0.05;0.0
162.0;19.25;0.0;0.0
168.0;28.0;0.15;0.0
174.0;33.464285714285715;1.25;0.0
180.0;27.428571428571427;0.75;0.0
186.0;20.678571428571427;1.5;0.0
192.0;19.964285714285715;2.5;0.0
198.0;18.321428571428573;1.5;0.0
204.0;16.803571428571427;1.55;0.0
210.0;16.089285714285715;1.5;0.0
216.0;20.303571428571427;3.25;0.0
222.0;26.321428571428573;1.5;0.0
228.0;31.732142857142858;0.75;0.0
234.0;38.017857142857146;1.95;0.0
240.0;38.339285714285715;3.9;0.0
246.0;25.946428571428573;7.300000000000001;0.0
252.0;18.25;7.25;0.0
258.0;17.303571428571427;8.25;0.0
264.0;19.285714285714285;11.5;0.0
270.0;19.160714285714285;4.75;0.0
276.0;20.696428571428573;2.75;0.0
282.0;25.357142857142858;3.65;0.0
288.0;31.482142857142858;1.5;0.0
294.0;34.42857142857143;0.0;0.0
