#auto generated file!
60.0;127;235;438
66.0;132;238;430
72.0;129;245;426
78.0;135;249;416
84.0;136;254;410
90.0;139;254;407
96.0;141;253;406
102.0;142;258;400
108.0;144;262;394
114.0;140;266;394
120.0;143;267;390
126.0;147;262;391
132.0;146;270;384
138.0;147;275;378
144.0;149;273;378
150.0;149;279;372
156.0;149;281;370
162.0;152;282;366
168.0;151;285;364
174.0;152;288;360
180.0;156;288;356
186.0;159;287;354
192.0;160;285;355
198.0;165;283;352
204.0;166;285;349
210.0;168;286;346
216.0;168;284;348
222.0;169;286;345
228.0;172;288;340
234.0;173;296;331
240.0;173;300;327
246.0;174;298;328
252.0;175;300;325
258.0;175;299;326
264.0;180;300;320
270.0;182;300;318
276.0;188;298;314
282.0;188;299;313
288.0;192;301;307
294.0;190;307;303
