#auto generated file!
60.0;155;334;511
66.0;155;337;508
72.0;161;333;506
78.0;164;329;507
84.0;168;332;500
90.0;172;335;493
96.0;173;343;484
102.0;177;338;485
108.0;177;341;482
114.0;175;340;485
120.0;176;341;483
126.0;181;344;475
132.0;183;350;467
138.0;186;356;458
144.0;191;358;451
150.0;192;359;449
156.0;197;362;441
162.0;198;357;445
168.0;199;363;438
174.0;205;361;434
180.0;201;365;434
186.0;201;372;427
192.0;203;368;429
198.0;204;367;429
204.0;205;369;426
210.0;209;375;416
216.0;208;376;416
222.0;211;377;412
228.0;213;375;412
234.0;216;373;411
240.0;217;372;411
246.0;220;367;413
252.0;223;376;401
258.0;225;373;402
264.0;226;375;399
270.0;233;371;396
276.0;238;371;391
282.0;239;373;388
288.0;244;370;386
294.0;244;371;385
