#auto generated file!
60.0;236;468;696
66.0;240;469;691
72.0;246;475;679
78.0;244;483;673
84.0;245;487;668
90.0;249;489;662
96.0;253;489;658
102.0;252;492;656
108.0;256;498;646
114.0;256;506;638
120.0;258;510;632
126.0;256;521;623
132.0;259;524;617
138.0;271;528;601
144.0;277;540;583
150.0;281;539;580
156.0;288;541;571
162.0;286;543;571
168.0;293;540;567
174.0;288;549;563
180.0;292;546;562
186.0;297;538;565
192.0;297;545;558
198.0;297;546;557
204.0;296;547;557
210.0;297;545;558
216.0;300;538;562
222.0;301;540;559
228.0;298;542;560
234.0;303;540;557
240.0;308;541;551
246.0;315;545;540
252.0;315;546;539
258.0;313;546;541
264.0;316;546;538
270.0;322;543;535
276.0;322;542;536
282.0;325;540;535
288.0;327;546;527
294.0;329;542;529
