#auto generated file!
60.0;65;133;202
66.0;67;135;198
72.0;67;136;197
78.0;71;137;192
84.0;70;141;189
90.0;71;145;184
96.0;73;144;183
102.0;76;142;182
108.0;77;142;181
114.0;78;142;180
120.0;79;144;177
126.0;78;145;177
132.0;79;146;175
138.0;81;150;169
144.0;83;153;164
150.0;84;155;161
156.0;86;152;162
162.0;88;153;159
168.0;88;153;159
174.0;87;155;158
180.0;88;152;160
186.0;91;149;160
192.0;92;149;159
198.0;91;151;158
204.0;90;151;159
210.0;93;153;154
216.0;95;154;151
222.0;95;151;154
228.0;92;155;153
234.0;89;158;153
240.0;89;161;150
246.0;89;162;149
252.0;89;164;147
258.0;89;164;147
264.0;92;162;146
270.0;93;160;147
276.0;94;160;146
282.0;94;159;147
288.0;95;161;144
294.0;99;161;140
