#auto generated file!
60.0;168;319;513
66.0;176;324;500
72.0;183;331;486
78.0;185;332;483
84.0;189;337;474
90.0;190;340;470
96.0;193;346;461
102.0;198;351;451
108.0;201;358;441
114.0;200;364;436
120.0;200;366;434
126.0;202;371;427
132.0;209;377;414
138.0;215;372;413
144.0;213;378;409
150.0;212;380;408
156.0;217;379;404
162.0;220;387;393
168.0;221;392;387
174.0;222;393;385
180.0;220;391;389
186.0;222;401;377
192.0;228;403;369
198.0;229;406;365
204.0;230;413;357
210.0;231;410;359
216.0;232;410;358
222.0;233;409;358
228.0;231;407;362
234.0;232;406;362
240.0;229;407;364
246.0;232;409;359
252.0;236;407;357
258.0;240;410;350
264.0;240;412;348
270.0;242;415;343
276.0;243;416;341
282.0;245;414;341
288.0;245;407;348
294.0;243;405;352
