#auto generated file!
60.0;298;525;777
66.0;302;537;761
72.0;305;538;757
78.0;311;537;752
84.0;321;540;739
90.0;321;546;733
96.0;322;556;722
102.0;324;557;719
108.0;328;560;712
114.0;333;567;700
120.0;334;569;697
126.0;340;576;684
132.0;345;579;676
138.0;349;584;667
144.0;354;581;665
150.0;356;589;655
156.0;363;591;646
162.0;366;594;640
168.0;370;597;633
174.0;368;595;637
180.0;374;594;632
186.0;372;608;620
192.0;374;608;618
198.0;377;608;615
204.0;379;613;608
210.0;383;611;606
216.0;385;614;601
222.0;386;613;601
228.0;389;609;602
234.0;391;606;603
240.0;395;600;605
246.0;399;607;594
252.0;408;610;582
258.0;410;607;583
264.0;403;610;587
270.0;405;611;584
276.0;409;616;575
282.0;413;611;576
288.0;412;618;570
294.0;413;619;568
