#auto generated file!
6.0;0.0;0.0;0.0
12.0;0.6785714285714286;0.0;0.0
18.0;2.25;0.25;0.0
24.0;4.642857142857143;1.0;0.0
30.0;10.642857142857142;1.5;0.0
36.0;8.321428571428571;2.0;0.0
42.0;16.285714285714285;1.75;0.0
48.0;14.535714285714286;1.25;0.0
54.0;16.25;3.25;0.0
60.0;15.642857142857142;0.0;0.0
66.0;12.535714285714286;2.5;0.0
72.0;12.071428571428571;2.25;0.0
78.0;7.607142857142857;1.5;0.0
84.0;7.142857142857143;0.75;0.0
90.0;7.392857142857143;1.0;0.0
96.0;11.107142857142858;0.75;0.0
102.0;11.964285714285714;1.25;0.0
108.0;11.857142857142858;2.5;0.0
114.0;16.464285714285715;1.65;0.0
120.0;10.392857142857142;0.75;0.0
126.0;8.0;1.5;0.0
132.0;4.178571428571429;0.0;0.0
138.0;5.178571428571429;0.25;0.0
144.0;5.25;0.0;0.0
150.0;3.857142857142857;0.0;0.0
156.0;3.357142857142857;0.0;0.0
162.0;5.857142857142857;0.0;0.0
168.0;8.357142857142858;0.55;0.0
174.0;7.178571428571429;0.75;0.0
180.0;8.285714285714286;1.0;0.0
186.0;7.714285714285714;1.25;0.0
192.0;7.571428571428571;0.0;0.0
198.0;7.535714285714286;1.05;0.0
204.0;6.892857142857143;0.5;0.0
210.0;5.892857142857143;0.3;0.0
216.0;10.607142857142858;0.25;0.0
222.0;8.785714285714286;3.75;0.0
228.0;11.857142857142858;1.5;0.0
234.0;21.214285714285715;3.0;0.0
240.0;10.428571428571429;2.25;0.0
246.0;7.285714285714286;3.5;0.0
252.0;12.107142857142858;5.0;0.0
258.0;10.035714285714286;3.75;0.0
264.0;8.035714285714286;3.5;0.0
270.0;10.321428571428571;1.75;0.0
276.0;15.892857142857142;2.0;0.0
282.0;10.714285714285714;1.25;0.0
288.0;13.321428571428571;1.3;0.0
294.0;8.428571428571429;2.25;0.0
