#auto generated file!
60.0;317;575;908
66.0;320;581;899
72.0;324;583;893
78.0;326;595;879
84.0;338;591;871
90.0;348;597;855
96.0;356;606;838
102.0;355;606;839
108.0;359;608;833
114.0;362;618;820
120.0;366;620;814
126.0;369;623;808
132.0;370;631;799
138.0;372;630;798
144.0;370;641;789
150.0;375;646;779
156.0;378;650;772
162.0;383;656;761
168.0;383;665;752
174.0;390;657;753
180.0;388;658;754
186.0;393;661;746
192.0;390;662;748
198.0;397;661;742
204.0;401;670;729
210.0;406;675;719
216.0;412;669;719
222.0;418;664;718
228.0;422;662;716
234.0;422;662;716
240.0;423;666;711
246.0;429;675;696
252.0;433;677;690
258.0;431;675;694
264.0;433;681;686
270.0;432;677;691
276.0;432;674;694
282.0;434;684;682
288.0;436;695;669
294.0;442;691;667
