#auto generated file!
60.0;227;430;743
66.0;233;436;731
72.0;238;446;716
78.0;244;451;705
84.0;249;456;695
90.0;255;454;691
96.0;257;459;684
102.0;261;464;675
108.0;259;466;675
114.0;260;463;677
120.0;266;463;671
126.0;265;472;663
132.0;270;480;650
138.0;277;480;643
144.0;282;485;633
150.0;285;494;621
156.0;286;496;618
162.0;292;498;610
168.0;295;501;604
174.0;297;498;605
180.0;299;505;596
186.0;304;506;590
192.0;302;515;583
198.0;311;515;574
204.0;314;514;572
210.0;318;510;572
216.0;318;507;575
222.0;322;514;564
228.0;319;518;563
234.0;319;520;561
240.0;322;530;548
246.0;328;533;539
252.0;335;538;527
258.0;334;541;525
264.0;332;543;525
270.0;338;542;520
276.0;342;543;515
282.0;342;542;516
288.0;343;546;511
294.0;341;541;518
